"","z","i","RF_sqrt","KNN_1","KNN_3","KNN_5","KNN_7","KNN_9","KNN_11","KNN_13","KNN_15","KNN_17","KNN_19","KNN_21","KNN_23","KNN_25","KNN_27","KNN_29","Pruned_Tree","ENET.1se.matrix","ENET.min.matrix","LASSO.1se.matrix","LASSO.min.matrix","RIDGE.1se.matrix","RIDGE.min.matrix","LASSO.1se.cv","LASSO.min.cv","RIDGE.1se.cv","RIDGE.min.cv","ENET.1se.cv","ENET.min.cv","GLM_Full","GLM_step"
"ENET.1se.accuracy7161",162,8,0.8,0.633333333333333,0.8,0.8,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.8
"ENET.1se.accuracy8161",162,9,0.862068965517241,0.931034482758621,0.931034482758621,0.931034482758621,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.96551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.931034482758621,0.931034482758621,0.96551724137931,0.931034482758621,0.96551724137931,0.931034482758621,0.96551724137931,0.931034482758621,0.896551724137931,0.96551724137931
"ENET.1se.accuracy9161",162,10,0.766666666666667,0.633333333333333,0.733333333333333,0.833333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.8,0.833333333333333,0.866666666666667,0.833333333333333,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.733333333333333,0.833333333333333,0.733333333333333,0.8,0.833333333333333,0.8
"ENET.1se.accuracy1004",163,1,0.833333333333333,0.8,0.766666666666667,0.7,0.7,0.733333333333333,0.733333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.766666666666667,0.8,0.833333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.866666666666667,0.833333333333333
"ENET.1se.accuracy1201",163,2,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.827586206896552,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.896551724137931,0.862068965517241
"ENET.1se.accuracy2178",163,3,0.8,0.633333333333333,0.766666666666667,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.8
"ENET.1se.accuracy3165",163,4,0.7,0.566666666666667,0.7,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.733333333333333,0.733333333333333,0.7,0.766666666666667,0.733333333333333,0.766666666666667,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667
"ENET.1se.accuracy4162",163,5,0.9,0.766666666666667,0.833333333333333,0.9,0.9,0.866666666666667,0.866666666666667,0.9,0.9,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.866666666666667,0.9
"ENET.1se.accuracy5162",163,6,0.793103448275862,0.758620689655172,0.827586206896552,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.827586206896552,0.827586206896552,0.862068965517241,0.827586206896552,0.862068965517241,0.827586206896552,0.793103448275862,0.827586206896552
"ENET.1se.accuracy6162",163,7,0.833333333333333,0.6,0.766666666666667,0.8,0.8,0.8,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.833333333333333,0.866666666666667
"ENET.1se.accuracy7162",163,8,0.827586206896552,0.620689655172414,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.758620689655172,0.758620689655172,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552
"ENET.1se.accuracy8162",163,9,0.9,0.9,0.933333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy9162",163,10,0.896551724137931,0.655172413793103,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.931034482758621,0.896551724137931
"ENET.1se.accuracy1005",164,1,0.766666666666667,0.733333333333333,0.8,0.833333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.833333333333333
"ENET.1se.accuracy1202",164,2,0.8,0.733333333333333,0.7,0.766666666666667,0.8,0.8,0.8,0.833333333333333,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.766666666666667
"ENET.1se.accuracy2179",164,3,0.833333333333333,0.6,0.8,0.8,0.766666666666667,0.766666666666667,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.9,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.933333333333333,0.9
"ENET.1se.accuracy3166",164,4,0.793103448275862,0.758620689655172,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.758620689655172,0.827586206896552,0.793103448275862,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.862068965517241,0.862068965517241,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.827586206896552
"ENET.1se.accuracy4163",164,5,0.866666666666667,0.733333333333333,0.866666666666667,0.9,0.9,0.866666666666667,0.866666666666667,0.933333333333333,0.933333333333333,0.966666666666667,0.966666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.933333333333333,0.9
"ENET.1se.accuracy5163",164,6,0.8,0.666666666666667,0.866666666666667,0.9,0.866666666666667,0.833333333333333,0.833333333333333,0.8,0.8,0.833333333333333,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.766666666666667,0.8
"ENET.1se.accuracy6163",164,7,0.827586206896552,0.586206896551724,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.793103448275862,0.724137931034483,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552
"ENET.1se.accuracy7163",164,8,0.827586206896552,0.758620689655172,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.896551724137931,0.862068965517241,0.827586206896552,0.862068965517241,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy8163",164,9,0.9,0.7,0.866666666666667,0.9,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy9163",164,10,0.758620689655172,0.655172413793103,0.758620689655172,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.827586206896552,0.862068965517241,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931
"ENET.1se.accuracy1006",165,1,0.931034482758621,0.620689655172414,0.896551724137931,0.862068965517241,0.827586206896552,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.931034482758621,0.827586206896552
"ENET.1se.accuracy1203",165,2,0.866666666666667,0.766666666666667,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.933333333333333,0.9,0.9,0.933333333333333,0.966666666666667,0.966666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy2180",165,3,0.8,0.666666666666667,0.733333333333333,0.766666666666667,0.733333333333333,0.766666666666667,0.8,0.8,0.8,0.8,0.766666666666667,0.8,0.8,0.766666666666667,0.8,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.833333333333333,0.8,0.833333333333333,0.8,0.833333333333333,0.866666666666667,0.833333333333333
"ENET.1se.accuracy3167",165,4,0.766666666666667,0.666666666666667,0.766666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.866666666666667
"ENET.1se.accuracy4164",165,5,0.758620689655172,0.724137931034483,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.724137931034483,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy5164",165,6,0.766666666666667,0.733333333333333,0.733333333333333,0.666666666666667,0.666666666666667,0.7,0.7,0.7,0.766666666666667,0.7,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.766666666666667,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8
"ENET.1se.accuracy6164",165,7,0.758620689655172,0.689655172413793,0.724137931034483,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172,0.689655172413793,0.689655172413793,0.689655172413793,0.689655172413793,0.724137931034483,0.793103448275862,0.758620689655172,0.758620689655172,0.758620689655172,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.724137931034483,0.724137931034483,0.724137931034483,0.689655172413793,0.724137931034483,0.689655172413793,0.724137931034483,0.689655172413793,0.655172413793103,0.724137931034483
"ENET.1se.accuracy7164",165,8,0.9,0.766666666666667,0.766666666666667,0.933333333333333,0.933333333333333,0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.8,0.933333333333333,0.8,0.8,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.866666666666667,0.933333333333333,0.866666666666667,0.9,0.866666666666667,0.866666666666667,0.9
"ENET.1se.accuracy8164",165,9,0.9,0.733333333333333,0.866666666666667,0.933333333333333,0.933333333333333,0.9,0.9,0.933333333333333,0.933333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.9,0.933333333333333,0.933333333333333,0.9,0.933333333333333,0.9,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy9164",165,10,0.862068965517241,0.724137931034483,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241
